date,open,high,low,close,volume
2026-04-07,250.6677,251.9977,247.0377,251.8477,631277.0
2026-04-08,260.3877,261.0477,257.0577,258.2277,534880.0
2026-04-09,258.1577,259.9877,256.4077,259.7077,493612.0
2026-04-10,260.3677,261.4297,259.7277,260.3377,332841.0
2026-04-13,259.7177,263.7827,259.2277,263.7377,364015.0
2026-04-14,265.2977,268.6477,265.2977,268.5877,361033.0
2026-04-15,269.6377,273.8977,269.4877,273.6977,493929.0
2026-04-16,274.6677,274.9327,272.3177,274.1177,490358.0
2026-04-17,276.5877,278.8377,276.0877,277.8677,531589.0
2026-04-20,277.2977,277.6377,275.0485,276.9477,445141.0
2026-04-21,277.3077,277.8777,274.3477,274.9277,748871.0
2026-04-22,277.0377,279.7777,276.4477,279.6277,298636.0
2026-04-23,278.2277,278.7477,273.5677,276.1077,503846.0
2026-04-24,276.9227,280.2677,276.4977,280.0277,557470.0
2026-04-27,278.9977,280.7777,278.3777,280.6877,329245.0
2026-04-28,278.0677,279.1977,277.0977,278.7277,532812.0
2026-04-29,278.0877,278.4577,276.6977,278.1377,445064.0
2026-04-30,279.1377,279.4976,275.1007,278.6977,458081.0
2026-05-01,280.7277,282.6477,280.5877,280.7277,431951.0
2026-05-04,280.5477,281.3576,278.1477,280.0477,487848.0
2026-05-05,281.2877,281.7277,280.3477,281.2277,371940.0
2026-05-06,282.9077,286.6077,282.3777,286.2977,327527.0
2026-05-07,287.8277,289.6427,286.6121,287.1377,348256.0
2026-05-08,288.1177,289.7777,287.9327,289.5077,215895.0
2026-05-11,287.3877,290.5476,287.3877,289.3377,476726.0
2026-05-12,288.4377,289.5177,286.4377,289.2477,331136.0
2026-05-13,289.0777,292.6077,287.7877,291.7277,269195.0
2026-05-14,292.4177,295.8377,292.2977,295.4277,346181.0
2026-05-15,292.6277,294.8277,290.7877,292.0377,440767.0
2026-05-18,292.1377,292.8877,289.0177,291.4577,501571.0
2026-05-19,290.1177,291.3727,288.1977,289.1377,424505.0
2026-05-20,289.4877,292.7077,288.9777,292.6977,509185.0
2026-05-21,291.3777,293.9777,290.2777,292.5577,493188.0
2026-05-22,293.8977,295.3277,292.7377,293.0877,344138.0
2026-05-26,294.3277,295.5427,293.4377,294.4877,366917.0
2026-05-27,293.9477,294.8977,293.5577,294.5777,505053.0
2026-05-28,294.4177,297.9977,294.2777,297.8577,263745.0
2026-05-29,298.3977,300.4177,298.3477,299.6377,365533.0
2026-06-01,300.3677,302.8467,300.0477,301.8877,439562.0
2026-06-02,301.0577,301.5177,299.5977,300.6077,400723.0
2026-06-03,299.7877,300.0877,295.6977,296.3777,450593.0
2026-06-04,294.8777,297.9777,294.3777,297.3777,363791.0
2026-06-05,295.3277,295.6777,286.9277,287.7677,515054.0
2026-06-08,289.8777,291.0927,287.8577,288.2577,359585.0
2026-06-09,289.5077,291.0477,279.4177,285.8177,449217.0
2026-06-10,283.4377,285.8177,280.3317,280.5177,511391.0
2026-06-11,280.9377,285.2777,278.6277,284.7477,609095.0
2026-06-12,285.6177,285.8827,282.1377,284.7377,445477.0
2026-06-15,289.64,292.37,289.19,291.4,298291.0
2026-06-16,290.63,290.815,288.97,289.04,287210.0
2026-06-17,289.44,289.89,284.13,284.9,409185.0
2026-06-18,288.46,289.32,285.92,288.74,249139.0
2026-06-22,288.16,289.64,284.81,285.04,296260.0
2026-06-23,281.08,283.36,280.5,280.52,225815.0
2026-06-24,280.85,283.55,279.225,279.74,432790.0
